Actual,Hermann_TF,360Security,6Rooms,80sMovie,9YinZhenJing,Anghami,BaiDu,Crackle,eBay,EFood,FrostWire,FsecureFreedomeVPN,Go90,Google+,GoogleAllo,GoogleCast,GoogleMap,GooglePhotos,GooglePlay,GroupMe,Guvera,Hangouts,HidemanVPN,Hidemyass,Hooq,HotSpot,IFengNews,InterVoip,LRR,MeinO2,Minecraft,Mobily,Narutom,NetTalk,NileFM,Palringo,PaltalkScene,PrivateTunnelVPN,PureVPN,QianXunYingShi,QQ,QQReader,RaidCall,Repubblica,RiyadBank,Ryanair,SayHi,Shadowsocks,SmartVoip,Sogou
SayHi	BaiDu	0.00001662,0.00190427,0.00001536,0.00001257,0.00363967,0.86307105,0.00000094,0.00000034,0.00003096,0.00000042,0.0000429,0.00000737,0.00016796,0.00000091,0.00000006,0.00001181,0.00001287,0.00454022,0.00025317,0.00000293,0.00000239,0.00016609,0.00000482,0.00002931,0.00050063,0.0000115,0.00000168,0.00000686,0.00000067,0.0001558,0.00001532,0.00000194,0.00000652,0.00008879,0.0000027,0.00001054,0.00000052,0.00012503,0.00000242,0.00001797,0.00000291,0.00000081,0.00089552,0.00000005,0.00006667,0.12414193,0.00000046,0.000007,0.00000074
HotSpot	HotSpot	0,0,0.00000001,0,0.00003357,0,0,0.00000001,0.00000007,0,0,0.00000709,0.00000838,0.00000036,0,0,0,0.00000032,0.00000002,0.00000001,0.00000554,0.00000833,0.00000001,0,0.99992423,0.00000027,0,0.00000002,0.00000001,0,0,0,0,0,0.00000039,0,0,0.00000032,0,0.00001056,0.00000002,0,0.00000034,0,0,0.00000007,0,0,0.00000001
80sMovie	80sMovie	0.0070269,0.01474654,0.35196854,0.00636364,0.04355811,0.01905203,0.00642082,0.07385844,0.00532063,0.00452244,0.00665398,0.01010888,0.00514504,0.00691405,0.0030967,0.01234247,0.00479911,0.00529805,0.00773454,0.0094995,0.00379836,0.00913649,0.00742877,0.05079154,0.0092138,0.01967801,0.01247567,0.0081192,0.00977677,0.00516204,0.00868736,0.05822115,0.00820606,0.00513479,0.00696726,0.00785134,0.00491063,0.02298241,0.011035,0.01120336,0.03064051,0.00538281,0.01610266,0.00245048,0.01999063,0.01609536,0.00446333,0.00783744,0.01182633
HotSpot	HotSpot	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00000001,0,0,0.99999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SayHi	SayHi	0.0000004,0.00129167,0.00004079,0.00003895,0.0000133,0.0002299,0.00000016,0.00093198,0.0000001,0.00004395,0.00000482,0.0000019,0.00006724,0.00000128,0.00002433,0.00001875,0.00004736,0.00001065,0.00008666,0.0000237,0.00079015,0.00000929,0.00003788,0.00020982,0.00037083,0.00005376,0.00000207,0.00000021,0.00000011,0.00002311,0.00000823,0.00000021,0.00003038,0.00001572,0.00000968,0.00009405,0.00009616,0.00007259,0.00003384,0.00362637,0.00092188,0.00002846,0.00000082,0.00056367,0.00000062,0.99010126,0.00000153,0.00001923,0.00000019
GooglePlay	GooglePlay	0,0.00000459,0.00000893,0.00000386,0.00000988,0.00000406,0,0.0001391,0,0.00001718,0.00000033,0,0.00012108,0.00000006,0.00005052,0.0012619,0.00001175,0.99060739,0.00005513,0.0000264,0.00000853,0.00000722,0.00000447,0.00242216,0.0000735,0.00000545,0.00000009,0,0,0.00002151,0.00000011,0,0.0000117,0.00000364,0.00000014,0.00473953,0.00000026,0.00004983,0.00000363,0.00005236,0.00002647,0.00000278,0.00000069,0.00000827,0,0.00023497,0,0.00000051,0
SayHi	SayHi	0.00118165,0.0051858,0.009021,0.0057326,0.05943232,0.0420212,0.00133966,0.05248511,0.00153719,0.00089501,0.00115212,0.00114969,0.0107476,0.00255526,0.00131891,0.00707057,0.00250627,0.08622672,0.00158005,0.00149534,0.00513826,0.00581608,0.0012126,0.04330573,0.03218752,0.00825893,0.00232157,0.00282867,0.0013872,0.00189087,0.00137692,0.00654329,0.00147073,0.00649538,0.00368295,0.00920338,0.00220213,0.00241746,0.00774658,0.1012243,0.09724212,0.00219544,0.00244295,0.00063234,0.00100268,0.34651371,0.00633968,0.00134837,0.00093807
eBay	eBay	0.00000064,0.01506773,0.00423768,0.00026427,0.00717035,0.00545003,0.00000056,0.82382515,0.00000035,0.00740857,0.00004912,0.00000036,0.00276695,0.00000557,0.00479353,0.00643738,0.00135533,0.03764742,0.00257178,0.00213183,0.00162478,0.00006629,0.00030689,0.00479092,0.00156013,0.00262607,0.00001566,0.00000127,0.00000038,0.00147368,0.00004574,0.00000079,0.0011701,0.0019767,0.00016516,0.01367854,0.00038225,0.00090176,0.00347409,0.00035349,0.03004561,0.00396609,0.00003449,0.00319853,0.0000058,0.00637402,0.00000037,0.00057543,0.00000042
QQ	QQ	0.00658955,0.01409439,0.0391421,0.00870312,0.0116658,0.06243151,0.00652013,0.02732159,0.01925356,0.00648767,0.00908607,0.00569627,0.00783387,0.00757763,0.00929785,0.0077503,0.00474275,0.00488496,0.01699414,0.0052745,0.01639451,0.02893057,0.00689031,0.02487347,0.03745789,0.02884847,0.01214483,0.0165488,0.01642928,0.00516502,0.00797064,0.0112105,0.00787842,0.00372703,0.01077185,0.00398747,0.00578016,0.00991896,0.0116714,0.27836426,0.03612823,0.01384734,0.01453747,0.00269141,0.00733483,0.07925712,0.00458106,0.01067683,0.00463411
Minecraft	Minecraft	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Narutom	Narutom	0.01320356,0.03466332,0.07387012,0.00513435,0.03947044,0.01156307,0.00621627,0.02193738,0.04813954,0.00415303,0.00534605,0.0053348,0.0087638,0.0118569,0.0052738,0.00594051,0.00621808,0.02428836,0.00733171,0.00481678,0.0053793,0.02554395,0.00562671,0.0185736,0.01149957,0.01648429,0.01077251,0.01463384,0.00643684,0.00480153,0.00638918,0.1921341,0.00682445,0.0037354,0.00783696,0.03344654,0.00492424,0.02049804,0.00828152,0.09287387,0.02183527,0.00362856,0.01133575,0.00536171,0.00465261,0.09791014,0.00444809,0.00625669,0.00435284
QQ	QQ	0.00000013,0.00000005,0.00000009,0.00000011,0.0049784,0.00028079,0.00043783,0.00000966,0.00015267,0.00000039,0.00000012,0.00085738,0.00192392,0.00173045,0.00000003,0.00000006,0.00000009,0.00549752,0.00000009,0.00000023,0.00000064,0.00522284,0.0000006,0.00003964,0.00206135,0.00000909,0.00000019,0.00019868,0.00011768,0.00000021,0.00000019,0.00015676,0.00000685,0.0000042,0.00060987,0.0000019,0.00004169,0.00095294,0.0021274,0.96163928,0.00065967,0.00000004,0.00852856,0.00000002,0.00000843,0.00148487,0.00025569,0.0000006,0.00000008
SayHi	SayHi	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
FrostWire	FrostWire	0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
QQ	HotSpot	0.00406474,0.07975452,0.01271906,0.00372677,0.00719601,0.01351852,0.00402192,0.04545645,0.00328453,0.00464401,0.00389076,0.00506159,0.07549937,0.13014619,0.00208816,0.01135832,0.00292555,0.01448166,0.00480722,0.00325356,0.00273783,0.06893574,0.00425027,0.02887336,0.17866204,0.01021229,0.01456456,0.00491933,0.0048838,0.00532593,0.00491666,0.00691516,0.00700061,0.00420106,0.00664458,0.00915793,0.01694368,0.01118051,0.00499782,0.04083555,0.07772283,0.00337546,0.00896739,0.00166019,0.00314086,0.02480534,0.00282581,0.00658597,0.00285854
Narutom	SayHi	0.00898542,0.05734697,0.02080377,0.0058409,0.013195,0.04112641,0.00707169,0.03594991,0.00563297,0.00472454,0.01016655,0.00606892,0.02274308,0.00936367,0.00416484,0.00973502,0.00491056,0.00626446,0.02547793,0.00547963,0.01334451,0.04084137,0.00640101,0.01957752,0.0271465,0.0434692,0.01225493,0.01177096,0.02644254,0.00913103,0.0072684,0.01982206,0.01297801,0.00612139,0.01629146,0.05570641,0.00806961,0.02599843,0.01357135,0.06147883,0.01724382,0.00412789,0.01289568,0.00333794,0.00529287,0.19390842,0.0050602,0.00711768,0.00827777
HotSpot	HotSpot	0,0.00002423,0.00000045,0,0.00001559,0.00001388,0,0.00432043,0,0,0.00038555,0,0.00007676,0,0.00000102,0.00014189,0.00002765,0.00374218,0.00100362,0.00002445,0.00000248,0.00000009,0,0.00005383,0.97774206,0.0000415,0,0,0,0.00019193,0,0,0.00000384,0.00000063,0.00000096,0.01163024,0.00000001,0.0000214,0.00000001,0.00000009,0,0.00002981,0,0.00005092,0,0.00045245,0,0.00000003,0
SayHi	PureVPN	0.00000437,0.00005139,0.00001771,0.00033762,0.00013955,0.00055219,0.00000769,0.00000086,0.00014574,0.00000059,0.00000784,0.00000204,0.00343585,0.00232361,0.00000119,0.00009102,0.00016144,0.00247337,0.00010712,0.00000077,0.00002825,0.00010664,0.00605096,0.00000165,0.00001993,0.00000222,0.00005252,0.00000238,0.00000017,0.00001235,0.00000771,0.00014944,0.00002138,0.0000019,0.00000388,0.00000223,0.00009021,0.97605561,0.00000173,0.00000463,0.00000084,0.00000247,0.00000984,0.00000012,0.00000074,0.00573063,0.00176983,0.0000062,0.00000161
eBay	eBay	0.00000009,0.00000064,0.00000223,0.0000002,0.00002468,0.00000162,0.00000214,0.99903351,0.00000114,0.00000005,0.00000121,0.00000129,0.00001348,0.00000069,0.00000005,0.00000193,0.00000005,0.00000176,0.00000065,0.00000117,0.00000046,0.00009435,0.00000039,0.00000078,0.00003784,0.00018834,0.00000032,0.00001364,0.00000354,0.00000021,0.00000012,0.00000125,0.00000329,0.00000042,0.00006216,0.00011724,0.00000072,0.0000014,0.00003661,0.00023602,0.00002094,0.00000004,0.00000558,0.00000002,0.00005547,0.00000817,0.00000186,0.0000001,0.00002015
SayHi	SayHi	0,0.00000348,0.00000337,0.00000029,0.00038628,0.00002797,0,0.00055645,0,0.00010494,0.00000003,0,0.00017063,0.00000001,0.00006661,0.01119379,0.00004672,0.00549185,0.00002392,0.00001214,0.00004095,0.00000012,0.00000193,0.00050667,0.00108786,0.00001445,0.00000001,0,0,0.00000479,0.00000001,0,0.00000596,0.00010151,0.00000024,0.00091891,0.00000007,0.00000488,0.00000128,0.00000146,0.0000798,0.00001113,0.00000007,0.00010323,0,0.979026,0,0.00000019,0
Hidemyass	PaltalkScene	0,0.00000526,0.00000109,0.00000058,0.00000586,0.00000385,0,0.01308076,0,0.00003337,0.00000003,0,0.00008995,0,0.00014033,0.00057626,0.0000054,0.37499579,0.00002975,0.00131948,0.00003536,0.00000008,0.00004023,0.00754381,0.01285414,0.00001409,0.00000021,0,0,0.00000207,0.00000001,0,0.00037357,0.00003348,0.00000008,0.52446728,0.00000023,0.00001818,0.00000212,0.00000032,0.00004303,0.00000924,0.00000175,0.00001497,0,0.0642525,0,0.0000055,0
80sMovie	QQ	0.0158946,0.03983141,0.05647958,0.0101165,0.02477928,0.01451027,0.01091769,0.01336729,0.00891601,0.00754127,0.01056164,0.00953817,0.01694843,0.01268844,0.00566842,0.00710191,0.00794154,0.01048285,0.01304941,0.00883194,0.00743196,0.0507051,0.01153755,0.02151862,0.04529248,0.01924427,0.02033604,0.02232284,0.00920314,0.0124585,0.01334651,0.02704076,0.0131921,0.01295018,0.03142982,0.01220086,0.01227762,0.0166089,0.02763996,0.12023255,0.02546262,0.00916286,0.08319345,0.00649193,0.01228187,0.02342969,0.00767079,0.01241075,0.00775963
Repubblica	Repubblica	0,0,0,0,0.0003638,0.00000299,0.00000119,0.00000001,0.00000432,0,0,0.00002838,0.00000139,0.0000014,0,0,0,0.00000011,0,0,0,0.00000172,0,0.00000006,0.000001,0.00000001,0,0.00000017,0.00000083,0,0,0.00000222,0.00000001,0,0.00000688,0,0.00000016,0.00000039,0.00000015,0.00006426,0.00000103,0,0.99941889,0,0.00000557,0.00009302,0.00000007,0,0
QQ	Repubblica	0,0,0,0,0.18044783,0.00001329,0.16857028,0,0.0000021,0,0,0.00453245,0.00002238,0.00136448,0,0,0,0,0,0,0,0.00000034,0,0.00004279,0,0,0,0.00000186,0.0004043,0,0,0.00002885,0,0,0.00707726,0,0.00000347,0,0.00000013,0.22196641,0.0000471,0,0.38929975,0,0,0.0261713,0.00000364,0,0
GooglePlay	GooglePlay	0.00014877,0.03376794,0.01108553,0.00129542,0.06907516,0.00519613,0.0001472,0.02784684,0.00012021,0.00506676,0.00079595,0.0001286,0.01806087,0.00046988,0.00355042,0.04536304,0.00231159,0.41636733,0.00484224,0.00340147,0.00969102,0.00169424,0.00162121,0.01008119,0.06118914,0.01925193,0.00081408,0.00018005,0.00027058,0.00298382,0.00082727,0.00025309,0.00320554,0.00263756,0.00273104,0.07717806,0.00145782,0.0039604,0.00713036,0.00636393,0.03718416,0.00223968,0.00156133,0.00336787,0.00033907,0.09028682,0.00031669,0.00196579,0.00017489
PaltalkScene	PaltalkScene	0.00033999,0.02034237,0.00043077,0.00017422,0.00073611,0.00041232,0.00014643,0.00425186,0.00028087,0.00009783,0.00018141,0.00012567,0.00159959,0.00032412,0.00136431,0.00170034,0.00010168,0.08533193,0.0016972,0.01131054,0.00027632,0.00036483,0.00045362,0.03663426,0.00861555,0.00026956,0.00066797,0.0001692,0.00031464,0.00018907,0.0001505,0.00028493,0.00593386,0.00008799,0.00018461,0.68437106,0.000116,0.00269876,0.00035648,0.00053845,0.00096198,0.00008547,0.00156877,0.00006912,0.00015788,0.12306476,0.00010478,0.00021231,0.0001477
QQ	QQ	0.0000156,0.00088306,0.00100226,0.00000065,0.00000015,0.00004538,0.00000028,0.00005617,0.00000022,0.00000026,0.00000124,0.00000691,0.00000326,0.00000401,0.00000005,0.00000048,0.00000027,0.00000015,0.00001361,0.0000001,0.00000001,0.00000157,0.00000037,0.00000933,0.00000526,0.00056225,0.0000004,0.00000156,0.00000504,0.00000231,0.00000133,0.00003308,0.00000292,0.00000137,0.00000026,0.00000093,0.00000389,0.00089389,0.00000097,0.99595143,0.00020214,0.00000005,0.00000082,0.00000001,0.0000212,0.0000007,0.00002631,0.00000183,0.00023466
QQ	QQ	0.00000002,0.00000005,0.00000001,0.00000011,0.00339257,0.01096092,0.00459999,0.00003798,0.00103624,0.00000001,0.00000002,0.00363374,0.00363408,0.03637541,0,0,0.00000001,0.00007558,0.00000002,0.00000001,0.00000001,0.0070546,0.00000017,0.00524321,0.0011584,0.00010386,0.00000003,0.0051781,0.17848894,0.00000003,0.00000004,0.00465206,0.00002016,0.00000045,0.08286984,0.00000129,0.00089932,0.00066175,0.00346265,0.3865799,0.01322793,0.00000001,0.08912745,0,0.00005711,0.00119162,0.15627424,0.00000002,0.00000002
InterVoip	PaltalkScene	0.00051428,0.00225699,0.00082659,0.00033431,0.00108791,0.00415488,0.00040475,0.02694128,0.00058914,0.00027041,0.00034809,0.00050038,0.00144398,0.00053593,0.00125638,0.00826709,0.00046983,0.03577776,0.00047738,0.00045179,0.00035026,0.00152655,0.00036636,0.0017031,0.02598379,0.00107332,0.10821375,0.00046769,0.00060374,0.00031264,0.00041601,0.00205726,0.00044435,0.00035036,0.0018601,0.70411669,0.00032063,0.00073039,0.00077676,0.00597967,0.00142173,0.00034034,0.00175359,0.00027521,0.00030294,0.01893024,0.00137854,0.03062657,0.00040827
SayHi	eBay	0,0.02027535,0.00141387,0.00000654,0.00625759,0.00182056,0,0.27401149,0,0.1800688,0.00000105,0,0.00173977,0.00000002,0.00205907,0.10038889,0.00016541,0.08397865,0.00208398,0.0006451,0.00099414,0.00000124,0.00002387,0.01472988,0.0101017,0.00065718,0.00000011,0,0,0.00036068,0.0000004,0,0.00026409,0.0017794,0.00000825,0.04378357,0.00003244,0.00019566,0.00163853,0.00000204,0.00640964,0.00057643,0.0000003,0.00353716,0.00000002,0.23996567,0,0.00002149,0
SmartVoip	PaltalkScene	0.00051428,0.00225699,0.00082659,0.00033431,0.00108791,0.00415488,0.00040475,0.02694128,0.00058914,0.00027041,0.00034809,0.00050038,0.00144398,0.00053593,0.00125638,0.00826709,0.00046983,0.03577776,0.00047738,0.00045179,0.00035026,0.00152655,0.00036636,0.0017031,0.02598379,0.00107332,0.10821375,0.00046769,0.00060374,0.00031264,0.00041601,0.00205726,0.00044435,0.00035036,0.0018601,0.70411669,0.00032063,0.00073039,0.00077676,0.00597967,0.00142173,0.00034034,0.00175359,0.00027521,0.00030294,0.01893024,0.00137854,0.03062657,0.00040827
QQ	QQ	0.0008489,0.04018777,0.00283125,0.00079491,0.00179575,0.00227092,0.00096241,0.00964544,0.00076661,0.00064298,0.00119229,0.00118978,0.02226476,0.0018357,0.00056681,0.00132487,0.00245766,0.00286351,0.00163514,0.00196302,0.00083283,0.00438165,0.00087113,0.00112144,0.00550337,0.00177166,0.00166781,0.00111206,0.00203031,0.00074338,0.00098918,0.00187269,0.00105657,0.00057832,0.00202826,0.00183531,0.00076238,0.0017367,0.00128215,0.85653872,0.00234677,0.00102656,0.00175501,0.00045427,0.00072032,0.00248199,0.00281609,0.00096867,0.00067391
GoogleMap	GooglePlay	0,0,0.00000134,0,0.00010644,0,0,0.02195599,0,0.00169945,0,0,0.00008635,0,0.00430513,0.11196472,0.00000327,0.73297586,0.00000067,0.00000076,0.00401139,0,0.00000057,0.09887432,0.00036313,0.00002165,0,0,0,0.00000013,0,0,0.0000001,0.00015246,0,0.00299473,0,0.00000021,0.00000004,0,0.00013363,0.00004665,0,0.0164294,0,0.0038716,0,0,0
Narutom	Narutom	0.00070765,0.00082497,0.00242731,0.00058387,0.00149373,0.00159816,0.05213484,0.00091166,0.00047249,0.00356831,0.03666134,0.00698074,0.00165207,0.00168907,0.00016386,0.0002529,0.0308079,0.00004308,0.00045298,0.00474524,0.00013285,0.00188486,0.00081278,0.0001114,0.000135,0.00102489,0.0009475,0.01098677,0.06512526,0.00031867,0.00103168,0.65662983,0.00069201,0.00099471,0.0017554,0.00103243,0.00149851,0.02440838,0.00244782,0.00058146,0.00073938,0.00037392,0.06977506,0.00007486,0.00034242,0.0001961,0.00206371,0.00074068,0.00496949
BaiDu	BaiDu	0,0,0,0,0.00000009,0.99999802,0.00000009,0,0.00000004,0,0,0.00000021,0.00000001,0.00000028,0,0,0,0,0,0,0,0.00000008,0,0.00000013,0.00000001,0,0,0.00000004,0.00000008,0,0,0.00000001,0,0,0.0000001,0,0,0.00000019,0.00000009,0,0.00000015,0,0.00000022,0,0,0.00000003,0.00000012,0,0
GoogleAllo	QQ	0.00216978,0.03533046,0.01474341,0.00534828,0.0153265,0.00457577,0.00354356,0.03880713,0.00195945,0.00164345,0.0030475,0.0021111,0.0930568,0.08319725,0.00144876,0.01286748,0.00170816,0.09619152,0.0072827,0.00190611,0.00388987,0.08910405,0.00222662,0.01795761,0.01861114,0.00452837,0.00614083,0.00519408,0.01953989,0.00190007,0.00252834,0.02309158,0.00270059,0.01470729,0.0081635,0.01015447,0.03684447,0.08547444,0.00667667,0.09953249,0.03662035,0.0014359,0.00819709,0.00116112,0.01039203,0.04228331,0.00972145,0.00247591,0.00248132
NileFM	Anghami	0.00000022,0,0.00000208,0.00000018,0.51437834,0.00000058,0.00000002,0.00260035,0.00000091,0.00000002,0.00000058,0.00001162,0.00002298,0.00000081,0,0.00000005,0.00000003,0.00000774,0.02916581,0.00000022,0.00000033,0.00000246,0.00000197,0.00004155,0.30942175,0.00000397,0.0000355,0.00000003,0.00000001,0.00000009,0.00003499,0.00000002,0.00000397,0.00023532,0.00000037,0.00000297,0.00000002,0.00000002,0.00000012,0.00000018,0.00002853,0.00000011,0.00003112,0,0.00041124,0.14351704,0.00000001,0.00003378,0.00000002
Minecraft	Minecraft	0,0,0.00000026,0,0.00018616,0,0,0.00204701,0,0,0.00000004,0,0.00002004,0,0.00000028,0.00010507,0.00000292,0.07799817,0.00004188,0.00000117,0.00000001,0,0,0.00000099,0.00000552,0.00000047,0,0,0,0.91954409,0,0,0.00000013,0.00000085,0,0.00000026,0,0.00000057,0,0,0,0.00004399,0,0.00000006,0,0.00000002,0,0,0
QQ	QQ	0.00000121,0.00000102,0.00000313,0.00000236,0.00000017,0.00000035,0.00000048,0.00000017,0.00000043,0.00000038,0.00000075,0.00002503,0.00000135,0.00000061,0.00000015,0.00000308,0.00000042,0.00000047,0.00000152,0.00000111,0.00000039,0.00000239,0.00000095,0.00000027,0.00001015,0.00000071,0.0000012,0.00000207,0.00000037,0.00000061,0.00000118,0.00000092,0.00000923,0.00000032,0.00000054,0.0000057,0.00000121,0.00000077,0.00000169,0.99991026,0.00000031,0.00000028,0.00000104,0.00000012,0.00000045,0.00000039,0.00000031,0.00000163,0.00000036
Anghami	Anghami	0.00060683,0.01306336,0.00619067,0.00056824,0.38755423,0.00595177,0.00316233,0.13287509,0.00415688,0.00045963,0.00155745,0.00176927,0.00402094,0.0030037,0.00133601,0.00290616,0.00047773,0.01045312,0.00203678,0.00076792,0.0012354,0.04571009,0.00113793,0.00511929,0.05625231,0.01694932,0.00171743,0.00463329,0.00320187,0.00450377,0.00070711,0.00291918,0.00347173,0.0009822,0.00678031,0.01287208,0.00252766,0.00475975,0.00770136,0.15059916,0.03737794,0.00040158,0.01239177,0.00032473,0.00974623,0.00914674,0.00882957,0.00069245,0.00438964
Hooq	Hooq	0.00004298,0.00007634,0.00008471,0.00018241,0.00205308,0.01875126,0.00039748,0.00001825,0.00030255,0.00002252,0.00007168,0.00701251,0.00104295,0.00333253,0.00011364,0.00002152,0.00006291,0.00228473,0.0001109,0.00002705,0.00002272,0.03112252,0.00004718,0.82394886,0.00707508,0.0001847,0.00006715,0.00263085,0.02296468,0.00003644,0.00005725,0.00009712,0.00004631,0.00008619,0.00188371,0.00006611,0.0009528,0.0206559,0.00004473,0.04433935,0.00002997,0.00005184,0.00145229,0.00000873,0.00169447,0.003889,0.00019329,0.00031668,0.0000221
6Rooms	6Rooms	0,0.99920451,0.00001293,0.00000007,0.0000005,0.00000762,0,0.00004617,0,0.00002354,0.00000002,0,0.00000227,0,0.00000207,0.00000369,0.00000449,0.00002837,0.00001946,0.0000029,0.00000041,0,0.00000019,0.00003328,0.00000128,0.00001512,0,0,0,0.00000145,0.00000001,0,0.00000202,0.00028131,0.00000004,0.00007295,0.00000002,0.00000056,0.00018684,0,0.00003055,0.0000056,0,0.00000318,0,0.00000256,0,0.00000397,0
QQ	QQ	0.00000001,0,0.00000001,0.00000001,0.00027088,0.00805753,0.01173743,0.00074707,0.00018876,0,0.00000001,0.00064331,0.11822872,0.00124009,0,0,0,0.00141685,0.00000003,0.00000019,0,0.02214717,0.00000013,0.1607831,0.00495939,0.00000498,0.00000015,0.00133666,0.00044822,0,0,0.00038166,0.00027166,0.00000162,0.01464136,0.00000671,0.0001977,0.07928762,0.00434122,0.43408938,0.00153231,0,0.02053427,0,0.00000633,0.11108205,0.00141538,0.00000005,0
HidemanVPN	HidemanVPN	0.00010364,0.00087746,0.00105054,0.00019849,0.00110485,0.00015789,0.00004104,0.00195573,0.00003436,0.00074471,0.00022408,0.0000365,0.00683024,0.00202866,0.00072237,0.00158681,0.00050873,0.00362848,0.00080644,0.00026356,0.0009092,0.8988704,0.00090001,0.00244965,0.00283272,0.00139384,0.00068147,0.00005314,0.00004057,0.00024248,0.00016837,0.00011394,0.00043027,0.00088842,0.00094566,0.00274196,0.00014027,0.00141829,0.00026087,0.01545693,0.00166861,0.00132857,0.00022885,0.00079177,0.00003344,0.04130054,0.00002831,0.00023461,0.00054229
PrivateTunnelVPN	PrivateTunnelVPN	0.0000143,0.00000025,0.00001219,0.00000116,0.00408906,0.00099321,0.00245806,0.00112403,0.00120254,0.00000029,0.00000059,0.00829011,0.01931607,0.05349681,0.00000054,0.00000468,0.00000033,0.00945615,0.00000331,0.00000164,0.00000502,0.20936309,0.00000249,0.01351771,0.02176825,0.00013951,0.00000134,0.01240325,0.11679095,0.00000032,0.00000136,0.0018203,0.00006504,0.00007004,0.007239,0.0000021,0.38720031,0.06547959,0.00221024,0.02518198,0.00100353,0.00000152,0.02085484,0.00000018,0.00009119,0.01021047,0.00410729,0.00000324,0.00000058
FsecureFreedomeVPN	Anghami	0,0,0.00837893,0,0.91156172,0,0,0.00002558,0,0.00000009,0.00000038,0,0.00001695,0.00000003,0.00000001,0.00919855,0.0000003,0.02946637,0.0408153,0.00000005,0.00000064,0.00000001,0.00000002,0.00000058,0.00017694,0.00000002,0.00000001,0,0,0.00000049,0,0,0.0000001,0.00012212,0,0.00000016,0,0.00000028,0,0,0.00000003,0.0000014,0,0.00000001,0,0.00023252,0,0.00000039,0
GooglePlay	eBay	0.000014,0.00006823,0.00000009,0.00039684,0.00114145,0.00000914,0.00000014,0.63025135,0.0000005,0.00013912,0.00299842,0.00000261,0.00271482,0.00010828,0.00000372,0.0000432,0.00016703,0.1338195,0.00025672,0.001322,0.00001285,0.00000227,0.0024393,0.00000212,0.00000006,0.00053409,0.00003413,0.00014866,0.00001584,0.00055519,0.00038469,0.00000025,0.01269803,0.20263804,0.00005226,0,0.00000011,0.0000058,0.00320822,0,0.00000057,0.00005894,0.00000315,0.00000048,0.00178132,0.00000022,0.00000026,0.00175163,0.00021437
Go90	SayHi	0.00765475,0.0363743,0.04589355,0.00707999,0.0515783,0.00779252,0.00801423,0.01281892,0.00647751,0.00545967,0.01349191,0.02944735,0.03116763,0.02467998,0.00438443,0.01380754,0.0082373,0.05890764,0.02263286,0.00636835,0.00602686,0.01032507,0.007942,0.01236256,0.06931793,0.02565092,0.01448727,0.01707372,0.01312177,0.00628241,0.00911669,0.01450553,0.00930595,0.00834107,0.00955952,0.02626225,0.00788955,0.01308725,0.02573079,0.04171182,0.02215395,0.00467288,0.01327788,0.00349747,0.00614922,0.1754481,0.00567367,0.0086615,0.01009566
Guvera	Guvera	0.00001332,0.00002366,0.00017481,0.0000087,0.00006337,0.00012497,0.00000364,0.00149335,0.0000032,0.000004,0.00016744,0.00000335,0.0006341,0.00000992,0.0001758,0.00017912,0.0000463,0.02658619,0.00029463,0.95781905,0.00040533,0.00001477,0.00001335,0.00068517,0.00049866,0.0001054,0.00003192,0.00000761,0.00000749,0.00006808,0.00001078,0.00007727,0.0012721,0.00002996,0.00060313,0.00377065,0.00000489,0.0026539,0.00001807,0.00004779,0.00001885,0.00006578,0.00001977,0.0000156,0.00000323,0.00163444,0.00000242,0.00008195,0.0000027
Hidemyass	GooglePlay	0.00000011,0.00197189,0.00022318,0.00005827,0.00065047,0.00282889,0.00000004,0.02513607,0.00000004,0.00265323,0.00002191,0.00000004,0.00224199,0.00000059,0.00149086,0.00263858,0.00119985,0.55468665,0.00091397,0.02338726,0.00632039,0.00000774,0.00112696,0.13027576,0.00762252,0.00161329,0.00000685,0.00000009,0.00000009,0.00031279,0.00001328,0.00000008,0.00749663,0.00143995,0.00004607,0.20941168,0.00007307,0.00185724,0.00066487,0.00000186,0.00078304,0.00094074,0.00000654,0.00066354,0.00000078,0.00874968,0.00000005,0.00046053,0.00000003
